dummy,ClimateID,WeatherID,jday,date,hour,srad,wind,rh,rain,tmax,tmin,temperature,CO2
Ill_FACE,Ill_FACE,Ill_FACE,184,7/3/2005,0,29.46,7.81,,0,32,13.61,,
Ill_FACE,Ill_FACE,Ill_FACE,185,7/4/2005,0,20.04,11.04,,1.91,33.33,16.17,,
Ill_FACE,Ill_FACE,Ill_FACE,186,7/5/2005,0,25.65,12.49,,5.33,29.89,17.89,,
Ill_FACE,Ill_FACE,Ill_FACE,187,7/6/2005,0,21.34,2.24,,0.13,29.94,20.17,,
Ill_FACE,Ill_FACE,Ill_FACE,188,7/7/2005,0,21.71,1.67,,0.25,30.67,17.67,,
Ill_FACE,Ill_FACE,Ill_FACE,189,7/8/2005,0,26.83,1.1,,0,31.78,16.39,,
Ill_FACE,Ill_FACE,Ill_FACE,190,7/9/2005,0,29.78,5.47,,0,32.22,17.44,,
Ill_FACE,Ill_FACE,Ill_FACE,191,7/10/2005,0,30.88,4.89,,0,33.39,16.11,,
Ill_FACE,Ill_FACE,Ill_FACE,192,7/11/2005,0,14.03,2.07,,4.83,29.94,18.61,,
Ill_FACE,Ill_FACE,Ill_FACE,193,7/12/2005,0,8.06,2.14,,16.26,26.28,19.33,,
Ill_FACE,Ill_FACE,Ill_FACE,194,7/13/2005,0,11.17,1.04,,5.08,28,20,,
Ill_FACE,Ill_FACE,Ill_FACE,195,7/14/2005,0,21.68,1.25,,1.27,31.33,20.06,,
Ill_FACE,Ill_FACE,Ill_FACE,196,7/15/2005,0,11.78,1.06,,0.76,30,20.17,,
Ill_FACE,Ill_FACE,Ill_FACE,197,7/16/2005,0,20.71,12.74,,0.25,32.39,19.83,,
Ill_FACE,Ill_FACE,Ill_FACE,198,7/17/2005,0,24.9,8.91,,0,33.06,20.17,,
Ill_FACE,Ill_FACE,Ill_FACE,199,7/18/2005,0,17.28,9.4,,11.3,32.61,20.56,,
Ill_FACE,Ill_FACE,Ill_FACE,200,7/19/2005,0,29.2,10,,0.25,31.11,17.56,,
Ill_FACE,Ill_FACE,Ill_FACE,201,7/20/2005,0,25.6,8.39,,0,34.44,19.06,,
Ill_FACE,Ill_FACE,Ill_FACE,202,7/21/2005,0,25.35,9.19,,14.73,34.5,18.22,,
Ill_FACE,Ill_FACE,Ill_FACE,203,7/22/2005,0,27.34,1.92,,0.13,31.17,19.39,,
Ill_FACE,Ill_FACE,Ill_FACE,204,7/23/2005,0,21.85,6.52,,0.25,32.33,19.5,,
Ill_FACE,Ill_FACE,Ill_FACE,205,7/24/2005,0,28.05,9.19,,0,35.33,21.44,,
Ill_FACE,Ill_FACE,Ill_FACE,206,7/25/2005,0,27.06,9.53,,0,36.28,22.5,,
Ill_FACE,Ill_FACE,Ill_FACE,207,7/26/2005,0,22.05,10.32,,14.99,34,18.78,,
Ill_FACE,Ill_FACE,Ill_FACE,208,7/27/2005,0,20.21,0.3,,1.02,26,15.22,,
Ill_FACE,Ill_FACE,Ill_FACE,209,7/28/2005,0,21.47,0.88,,0,26,12.94,,
Ill_FACE,Ill_FACE,Ill_FACE,210,7/29/2005,0,23.82,10.26,,0,29.28,12.28,,
Ill_FACE,Ill_FACE,Ill_FACE,211,7/30/2005,0,26.3,3.45,,0,30.61,16.94,,
Ill_FACE,Ill_FACE,Ill_FACE,212,7/31/2005,0,27.62,5.15,,0,31.67,16.83,,
Ill_FACE,Ill_FACE,Ill_FACE,213,8/1/2005,0,27.69,5.57,,0,33.5,18.11,,
Ill_FACE,Ill_FACE,Ill_FACE,214,8/2/2005,0,24.79,6.76,,0,34.89,18.72,,
Ill_FACE,Ill_FACE,Ill_FACE,215,8/3/2005,0,26.65,8.5,,1.52,35.06,18.72,,
Ill_FACE,Ill_FACE,Ill_FACE,216,8/4/2005,0,14.16,10.09,,0.76,31.22,21.94,,
Ill_FACE,Ill_FACE,Ill_FACE,217,8/5/2005,0,15.68,0.75,,1.14,28.83,19.11,,
Ill_FACE,Ill_FACE,Ill_FACE,218,8/6/2005,0,21.91,1.71,,0,30.06,19.06,,
Ill_FACE,Ill_FACE,Ill_FACE,219,8/7/2005,0,21.95,1.02,,0,31.44,18.17,,
Ill_FACE,Ill_FACE,Ill_FACE,220,8/8/2005,0,22.92,5.48,,0,32.83,18.39,,
Ill_FACE,Ill_FACE,Ill_FACE,221,8/9/2005,0,26.37,9.16,,0,35,17.61,,
Ill_FACE,Ill_FACE,Ill_FACE,222,8/10/2005,0,19.84,10.41,,0,33.61,20.44,,
Ill_FACE,Ill_FACE,Ill_FACE,223,8/11/2005,0,22.87,6.4,,0.13,36.11,20.5,,
Ill_FACE,Ill_FACE,Ill_FACE,224,8/12/2005,0,22.27,9.85,,5.21,35.5,20.33,,
Ill_FACE,Ill_FACE,Ill_FACE,225,8/13/2005,0,18.23,11.87,,0.64,31.39,19.56,,
Ill_FACE,Ill_FACE,Ill_FACE,226,8/14/2005,0,4.39,0.88,,5.97,21.56,17.56,,
Ill_FACE,Ill_FACE,Ill_FACE,227,8/15/2005,0,5.08,1.96,,3.81,23.94,17.17,,
Ill_FACE,Ill_FACE,Ill_FACE,228,8/16/2005,0,18.75,1.57,,0.25,29.44,17.44,,
Ill_FACE,Ill_FACE,Ill_FACE,229,8/17/2005,0,23.55,5.07,,0,30.33,16.33,,
Ill_FACE,Ill_FACE,Ill_FACE,230,8/18/2005,0,19.43,8.3,,13.72,32.61,19.39,,
Ill_FACE,Ill_FACE,Ill_FACE,231,8/19/2005,0,25.33,10.25,,49.02,33.61,19.5,,
Ill_FACE,Ill_FACE,Ill_FACE,232,8/20/2005,0,23.83,11.38,,0,31.56,20.33,,
Ill_FACE,Ill_FACE,Ill_FACE,233,8/21/2005,0,24.17,11.68,,1.65,31.44,17.28,,
Ill_FACE,Ill_FACE,Ill_FACE,234,8/22/2005,0,24.57,1.31,,0,26.89,15.06,,
Ill_FACE,Ill_FACE,Ill_FACE,235,8/23/2005,0,24.49,1.93,,0,25.89,13.78,,
Ill_FACE,Ill_FACE,Ill_FACE,236,8/24/2005,0,25.12,3.41,,0,28.17,12.61,,
Ill_FACE,Ill_FACE,Ill_FACE,237,8/25/2005,0,12.77,4.04,,0.89,28.94,15.5,,
Ill_FACE,Ill_FACE,Ill_FACE,238,8/26/2005,0,14.34,5.3,,0.51,28.61,20.78,,
Ill_FACE,Ill_FACE,Ill_FACE,239,8/27/2005,0,23.57,12.21,,0.25,30.78,15.72,,
Ill_FACE,Ill_FACE,Ill_FACE,240,8/28/2005,0,24.21,8.63,,0,33.28,13.67,,
Ill_FACE,Ill_FACE,Ill_FACE,241,8/29/2005,0,20.34,2.85,,0,32.06,17.06,,
Ill_FACE,Ill_FACE,Ill_FACE,242,8/30/2005,0,8.06,0.78,,0,26.28,17.89,,
Ill_FACE,Ill_FACE,Ill_FACE,243,8/31/2005,0,22.71,13.37,,0,28.56,15.28,,
Ill_FACE,Ill_FACE,Ill_FACE,244,9/1/2005,0,24.28,12.26,,0,30.89,14.5,,
Ill_FACE,Ill_FACE,Ill_FACE,245,9/2/2005,0,24.17,12.73,,0,32.11,13.83,,
Ill_FACE,Ill_FACE,Ill_FACE,246,9/3/2005,0,24.47,0.13,,0,30.94,14.28,,
Ill_FACE,Ill_FACE,Ill_FACE,247,9/4/2005,0,23.2,5.7,,0,32.22,11.67,,
Ill_FACE,Ill_FACE,Ill_FACE,248,9/5/2005,0,19.82,5.88,,0,31.67,13.83,,
Ill_FACE,Ill_FACE,Ill_FACE,249,9/6/2005,0,23,5.42,,0,31.94,14.72,,
Ill_FACE,Ill_FACE,Ill_FACE,250,9/7/2005,0,20.42,9.31,,0,33.44,15.56,,
Ill_FACE,Ill_FACE,Ill_FACE,251,9/8/2005,0,18.41,13.39,,0,34.11,17.06,,
Ill_FACE,Ill_FACE,Ill_FACE,252,9/9/2005,0,20.89,3.3,,0,34,18.33,,
Ill_FACE,Ill_FACE,Ill_FACE,253,9/10/2005,0,19.65,5.64,,0,35,17.17,,
Ill_FACE,Ill_FACE,Ill_FACE,254,9/11/2005,0,20.18,6.71,,0,34.83,17.28,,
Ill_FACE,Ill_FACE,Ill_FACE,255,9/12/2005,0,19.72,8.37,,0,33.78,15.44,,
Ill_FACE,Ill_FACE,Ill_FACE,256,9/13/2005,0,19.59,8.53,,0,35.78,15.5,,
Ill_FACE,Ill_FACE,Ill_FACE,257,9/14/2005,0,13.14,12.78,,3.05,27.28,17,,
Ill_FACE,Ill_FACE,Ill_FACE,258,9/15/2005,0,2.81,1.32,,13.72,19.28,13.89,,
Ill_FACE,Ill_FACE,Ill_FACE,259,9/16/2005,0,5.58,0.15,,0.13,19.39,11.22,,
Ill_FACE,Ill_FACE,Ill_FACE,260,9/17/2005,0,21.44,14.82,,0,27.06,11.22,,
Ill_FACE,Ill_FACE,Ill_FACE,261,9/18/2005,0,19.44,7.43,,0,29,11.67,,
Ill_FACE,Ill_FACE,Ill_FACE,262,9/19/2005,0,16.89,8.86,,11.3,34.61,16.22,,
Ill_FACE,Ill_FACE,Ill_FACE,263,9/20/2005,0,16.19,9.79,,5.72,30.22,15.22,,
Ill_FACE,Ill_FACE,Ill_FACE,264,9/21/2005,0,20.92,6.58,,0,30.72,13.78,,
Ill_FACE,Ill_FACE,Ill_FACE,265,9/22/2005,0,17.87,9.63,,0,34.94,17.17,,
Ill_FACE,Ill_FACE,Ill_FACE,266,9/23/2005,0,3.76,1.69,,21.97,21.78,15.94,,
Ill_FACE,Ill_FACE,Ill_FACE,267,9/24/2005,0,13.74,5.3,,0,31.39,15.11,,
Ill_FACE,Ill_FACE,Ill_FACE,268,9/25/2005,0,2.79,5.43,,41.02,22.67,18.22,,
Ill_FACE,Ill_FACE,Ill_FACE,269,9/26/2005,0,11.02,13.88,,0.25,24.72,15.56,,
Ill_FACE,Ill_FACE,Ill_FACE,270,9/27/2005,0,20.2,5.36,,0,26.83,11.78,,
Ill_FACE,Ill_FACE,Ill_FACE,271,9/28/2005,0,10.49,9.87,,9.53,26.78,8.94,,
Ill_FACE,Ill_FACE,Ill_FACE,272,9/29/2005,0,20.31,14.49,,0,19.56,4.83,,
Ill_FACE,Ill_FACE,Ill_FACE,273,9/30/2005,0,19.99,8.13,,0,23.06,3,,
Ill_FACE,Ill_FACE,Ill_FACE,274,10/1/2005,0,17.91,6.83,,0,28.06,8.11,,
Ill_FACE,Ill_FACE,Ill_FACE,275,10/2/2005,0,11.89,7.51,,1.27,30.28,12.39,,
Ill_FACE,Ill_FACE,Ill_FACE,276,10/3/2005,0,13.68,7.63,,0,31.5,16.5,,
Ill_FACE,Ill_FACE,Ill_FACE,277,10/4/2005,0,14.57,7.25,,0,32.17,17.22,,
Ill_FACE,Ill_FACE,Ill_FACE,278,10/5/2005,0,16.16,7.9,,0,30.94,15.67,,
Ill_FACE,Ill_FACE,Ill_FACE,279,10/6/2005,0,14.88,13.81,,0,20.5,4.78,,
Ill_FACE,Ill_FACE,Ill_FACE,280,10/7/2005,0,11.48,15.06,,0,14.78,4.72,,
Ill_FACE,Ill_FACE,Ill_FACE,281,10/8/2005,0,17.59,0.9,,0,16.17,3.28,,
Ill_FACE,Ill_FACE,Ill_FACE,282,10/9/2005,0,16.1,1.47,,0,19.94,4.61,,
Ill_FACE,Ill_FACE,Ill_FACE,283,10/10/2005,0,6.94,1.44,,0,17.28,8.17,,
Ill_FACE,Ill_FACE,Ill_FACE,284,10/11/2005,0,4.57,1.93,,0,18.28,11,,
Ill_FACE,Ill_FACE,Ill_FACE,285,10/12/2005,0,13.46,1.1,,0,22.11,10.28,,
Ill_FACE,Ill_FACE,Ill_FACE,286,10/13/2005,0,13.45,10.03,,0,25.72,9.39,,
Ill_FACE,Ill_FACE,Ill_FACE,287,10/14/2005,0,16.46,11.03,,0,25.83,8.83,,
Ill_FACE,Ill_FACE,Ill_FACE,288,10/15/2005,0,17.01,13.98,,0,22.22,7.78,,
Ill_FACE,Ill_FACE,Ill_FACE,289,10/16/2005,0,16.45,14.86,,0,20.78,5.89,,
Ill_FACE,Ill_FACE,Ill_FACE,290,10/17/2005,0,12.77,9.25,,0,27.06,6.06,,
Ill_FACE,Ill_FACE,Ill_FACE,291,10/18/2005,0,15.64,11.9,,0,25.44,5.94,,
Ill_FACE,Ill_FACE,Ill_FACE,292,10/19/2005,0,14.18,0.83,,0,22.17,9.17,,
Ill_FACE,Ill_FACE,Ill_FACE,293,10/20/2005,0,2.93,2.35,,12.07,12,6.83,,
Ill_FACE,Ill_FACE,Ill_FACE,294,10/21/2005,0,3.73,1.4,,2.67,12,6.78,,
Ill_FACE,Ill_FACE,Ill_FACE,295,10/22/2005,0,12.28,11.94,,0,15.78,4.5,,
Ill_FACE,Ill_FACE,Ill_FACE,296,10/23/2005,0,10.72,13.38,,0.89,11.28,0.33,,
Ill_FACE,Ill_FACE,Ill_FACE,297,10/24/2005,0,6.45,14.36,,0.38,10.56,3.39,,
Ill_FACE,Ill_FACE,Ill_FACE,298,10/25/2005,0,10,14.75,,0.38,12.39,2.78,,
Ill_FACE,Ill_FACE,Ill_FACE,299,10/26/2005,0,11.02,13.86,,0,14.33,1,,
Ill_FACE,Ill_FACE,Ill_FACE,300,10/27/2005,0,11.38,0.95,,0,13.61,1.28,,
Ill_FACE,Ill_FACE,Ill_FACE,301,10/28/2005,0,14.37,2.36,,0,15.11,-0.28,,
Ill_FACE,Ill_FACE,Ill_FACE,302,10/29/2005,0,14.35,8.06,,0.25,16.5,-0.67,,
Ill_FACE,Ill_FACE,Ill_FACE,303,10/30/2005,0,12.85,8.25,,0.51,18.61,-1.56,,
Ill_FACE,Ill_FACE,Ill_FACE,304,10/31/2005,0,3.01,9.41,,32.26,15.33,8.83,,
Ill_FACE,Ill_FACE,Ill_FACE,305,11/1/2005,0,13.78,11.47,,1.02,13.89,1.83,,
Ill_FACE,Ill_FACE,Ill_FACE,306,11/2/2005,0,13.74,9.38,,0,19.61,2.72,,
Ill_FACE,Ill_FACE,Ill_FACE,307,11/3/2005,0,11.47,8.43,,0,22.33,6,,
Ill_FACE,Ill_FACE,Ill_FACE,308,11/4/2005,0,10.19,8.9,,0,21.22,11.61,,
Ill_FACE,Ill_FACE,Ill_FACE,309,11/5/2005,0,5.83,7.57,,2.54,20.78,10.5,,
Ill_FACE,Ill_FACE,Ill_FACE,310,11/6/2005,0,3.63,11.24,,6.1,14.5,3.5,,
Ill_FACE,Ill_FACE,Ill_FACE,311,11/7/2005,0,9.41,7.56,,0,18.17,1,,
Ill_FACE,Ill_FACE,Ill_FACE,312,11/8/2005,0,7.15,8.03,,0,22.5,9.17,,
Ill_FACE,Ill_FACE,Ill_FACE,313,11/9/2005,0,9.66,11.52,,0,20.06,4,,
Ill_FACE,Ill_FACE,Ill_FACE,314,11/10/2005,0,12.69,12.25,,0,10.56,-1.44,,
Ill_FACE,Ill_FACE,Ill_FACE,315,11/11/2005,0,11.28,7.66,,0,17.72,-2.22,,
Ill_FACE,Ill_FACE,Ill_FACE,316,11/12/2005,0,8.97,7.65,,0,20.06,3.78,,
Ill_FACE,Ill_FACE,Ill_FACE,317,11/13/2005,0,11.5,10.94,,0,16.33,3.78,,
Ill_FACE,Ill_FACE,Ill_FACE,318,11/14/2005,0,2.66,2.27,,0,9.11,0.44,,
Ill_FACE,Ill_FACE,Ill_FACE,319,11/15/2005,0,1.45,10.39,,16,18.44,1.89,,
Ill_FACE,Ill_FACE,Ill_FACE,320,11/16/2005,0,2.59,11.48,,0,3.72,-8.11,,
Ill_FACE,Ill_FACE,Ill_FACE,321,11/17/2005,0,11.53,12.13,,0,-1.17,-10.11,,
Ill_FACE,Ill_FACE,Ill_FACE,322,11/18/2005,0,9.23,9.08,,0,7.61,-5.33,,
Ill_FACE,Ill_FACE,Ill_FACE,323,11/19/2005,0,11.33,8.26,,0,13.22,-3.11,,
Ill_FACE,Ill_FACE,Ill_FACE,324,11/20/2005,0,9.49,10.12,,0,12.06,-3.67,,
Ill_FACE,Ill_FACE,Ill_FACE,325,11/21/2005,0,10.43,12.57,,0,10.78,1.61,,
Ill_FACE,Ill_FACE,Ill_FACE,326,11/22/2005,0,11.25,14.15,,0,6.28,-1.5,,
Ill_FACE,Ill_FACE,Ill_FACE,327,11/23/2005,0,6.39,10.96,,0,13.83,-0.11,,
Ill_FACE,Ill_FACE,Ill_FACE,328,11/24/2005,0,10.5,13.52,,0,6.22,-9.78,,
Ill_FACE,Ill_FACE,Ill_FACE,329,11/25/2005,0,4.55,8.23,,0,-0.5,-10.11,,
Ill_FACE,Ill_FACE,Ill_FACE,330,11/26/2005,0,5.91,7.56,,0,12.67,-4.56,,
Ill_FACE,Ill_FACE,Ill_FACE,331,11/27/2005,0,1.04,6.27,,7.37,14.17,7.11,,
Ill_FACE,Ill_FACE,Ill_FACE,332,11/28/2005,0,5.42,8.01,,18.54,15.44,1.5,,
Ill_FACE,Ill_FACE,Ill_FACE,333,11/29/2005,0,1.68,10.3,,0,3.28,-3,,
Ill_FACE,Ill_FACE,Ill_FACE,334,11/30/2005,0,8.25,11.16,,0,0.83,-6.61,,
Ill_FACE,Ill_FACE,Ill_FACE,335,12/1/2005,0,1.77,13.19,,1.52,0.17,-10.83,,
Ill_FACE,Ill_FACE,Ill_FACE,336,12/2/2005,0,8.72,12.05,,0,-5.28,-12.44,,
Ill_FACE,Ill_FACE,Ill_FACE,337,12/3/2005,0,3.81,2.8,,1.02,-0.11,-7.5,,
Ill_FACE,Ill_FACE,Ill_FACE,338,12/4/2005,0,5.48,13.18,,0.25,-2.44,-11.11,,
Ill_FACE,Ill_FACE,Ill_FACE,339,12/5/2005,0,9.92,12.35,,0.25,-7.78,-15,,
Ill_FACE,Ill_FACE,Ill_FACE,340,12/6/2005,0,4.82,12.77,,0,-5.22,-14.78,,
Ill_FACE,Ill_FACE,Ill_FACE,341,12/7/2005,0,9.9,0.23,,0,-8.89,-18.33,,
Ill_FACE,Ill_FACE,Ill_FACE,342,12/8/2005,0,2.06,12.08,,7.37,-3.61,-14,,
Ill_FACE,Ill_FACE,Ill_FACE,343,12/9/2005,0,5.61,10.55,,0.25,-8.83,-16.89,,
Ill_FACE,Ill_FACE,Ill_FACE,344,12/10/2005,0,7.24,9.27,,0.25,1.89,-15.44,,
Ill_FACE,Ill_FACE,Ill_FACE,345,12/11/2005,0,6.35,12.39,,0,2.39,-5.44,,
Ill_FACE,Ill_FACE,Ill_FACE,346,12/12/2005,0,9.01,13.79,,0,0.72,-5.94,,
Ill_FACE,Ill_FACE,Ill_FACE,347,12/13/2005,0,2.76,5.88,,0,-0.78,-5.89,,
Ill_FACE,Ill_FACE,Ill_FACE,348,12/14/2005,0,1.14,6.51,,1.52,2.72,-3.28,,
Ill_FACE,Ill_FACE,Ill_FACE,349,12/15/2005,0,7.47,10.38,,0.51,3.61,-4.94,,
Ill_FACE,Ill_FACE,Ill_FACE,350,12/16/2005,0,6.87,10.84,,0.25,-0.39,-8.44,,
Ill_FACE,Ill_FACE,Ill_FACE,351,12/17/2005,0,9.56,11.89,,0,-0.28,-12.33,,
Ill_FACE,Ill_FACE,Ill_FACE,352,12/18/2005,0,5.72,13.82,,0,-6.5,-13.89,,
Ill_FACE,Ill_FACE,Ill_FACE,353,12/19/2005,0,10.36,11.79,,0,-8.44,-16.78,,
Ill_FACE,Ill_FACE,Ill_FACE,354,12/20/2005,0,10.33,10.34,,0,-1.22,-15.83,,
Ill_FACE,Ill_FACE,Ill_FACE,355,12/21/2005,0,9.02,10.7,,0,-0.39,-12.33,,
Ill_FACE,Ill_FACE,Ill_FACE,356,12/22/2005,0,8.75,8.11,,0,5.5,-13,,
Ill_FACE,Ill_FACE,Ill_FACE,357,12/23/2005,0,5.98,8.37,,0,8.78,-0.17,,
Ill_FACE,Ill_FACE,Ill_FACE,358,12/24/2005,0,1.13,5.93,,0,4.28,-0.11,,
Ill_FACE,Ill_FACE,Ill_FACE,359,12/25/2005,0,1.24,14.38,,0.76,3.39,-0.56,,
Ill_FACE,Ill_FACE,Ill_FACE,360,12/26/2005,0,1.53,10.17,,0,1.94,-1.06,,
Ill_FACE,Ill_FACE,Ill_FACE,361,12/27/2005,0,8.26,6.82,,0,11.56,-2.39,,
Ill_FACE,Ill_FACE,Ill_FACE,362,12/28/2005,0,0.59,14.29,,20.32,9.39,-0.33,,
Ill_FACE,Ill_FACE,Ill_FACE,363,12/29/2005,0,1.47,14.1,,0,3.56,-0.89,,
Ill_FACE,Ill_FACE,Ill_FACE,364,12/30/2005,0,1.8,7.32,,7.62,3.89,-1.11,,
Ill_FACE,Ill_FACE,Ill_FACE,365,12/31/2005,0,2.95,11.19,,0,3.44,-2.89,,
